mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	diminuendo_line	crescendo_hairpin	crescendo_line
52	51	401/2	401/2	0.3333333333333333	0	0	Chord	4/4	3	1	1/12	1/8	2/3	1465													
52	51	1205/6	1205/6	0.3333333333333333	1/12	1/12	Chord	4/4	3	1	1/12	1/8	2/3	1466													
52	51	1207/6	1207/6	0.3333333333333333	1/6	1/6	Chord	4/4	3	1	1/12	1/8	2/3	1467													
52	51	403/2	403/2	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12	1/8	2/3	1468													
52	51	1211/6	1211/6	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12	1/8	2/3	1469													
52	51	1213/6	1213/6	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12	1/8	2/3	1470													
52	51	1217/6	1217/6	0.3333333333333333	7/12	7/12	Chord	4/4	3	1	1/12	1/8	2/3	1471													
52	51	1219/6	1219/6	0.3333333333333333	2/3	2/3	Chord	4/4	3	1	1/12	1/8	2/3	1472													
52	51	407/2	407/2	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12	1/8	2/3	1473													
52	51	1223/6	1223/6	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12	1/8	2/3	1474													
52	51	1225/6	1225/6	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12	1/8	2/3	1475													
52	51	401/2	401/2	4.0	0	0	Chord	4/4	3	2	1	1	1	1476													
53	52	409/2	409/2	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1477													
53	52	413/2	413/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1478													
53	52	409/2	409/2	0.3333333333333333	0	0	Chord	4/4	3	1	1/12	1/8	2/3	1479													
53	52	1229/6	1229/6	0.3333333333333333	1/12	1/12	Chord	4/4	3	1	1/12	1/8	2/3	1480													
53	52	1231/6	1231/6	0.3333333333333333	1/6	1/6	Chord	4/4	3	1	1/12	1/8	2/3	1481													
53	52	411/2	411/2	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12	1/8	2/3	1482													
53	52	1235/6	1235/6	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12	1/8	2/3	1483													
53	52	1237/6	1237/6	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12	1/8	2/3	1484													
53	52	1241/6	1241/6	0.3333333333333333	7/12	7/12	Chord	4/4	3	1	1/12	1/8	2/3	1485													
53	52	1243/6	1243/6	0.3333333333333333	2/3	2/3	Chord	4/4	3	1	1/12	1/8	2/3	1486													
53	52	415/2	415/2	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12	1/8	2/3	1487													
53	52	1247/6	1247/6	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12	1/8	2/3	1488													
53	52	1249/6	1249/6	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12	1/8	2/3	1489													
53	52	409/2	409/2	4.0	0	0	Chord	4/4	3	2	1	1	1	1490													
54	53	417/2	417/2	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1491													
54	53	421/2	421/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1492													
54	53	417/2	417/2	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	1493													
54	53	421/2	421/2	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	1494													
55	54	425/2	425/2	4.0	0	0	Chord	4/4	2	1	1	1	1	1495													
55	54	425/2	425/2	4.0	0	0	Chord	4/4	3	1	1	1	1	1496													
